연도,일시,측정소,PM2.5
4,04-29 15:00,신흥동,0.0568164624273777
4,04-29 16:00,신흥동,0.05807190388441086
4,04-29 17:00,신흥동,0.059919048100709915
4,04-29 18:00,신흥동,0.06206557899713516
4,04-29 19:00,신흥동,0.064821258187294
4,04-29 20:00,신흥동,0.06740815192461014
4,04-29 21:00,신흥동,0.07101081311702728
4,04-29 22:00,신흥동,0.07407547533512115
4,04-29 23:00,신흥동,0.07649194449186325
4,04-30 00:00,신흥동,0.07871934026479721
4,04-30 01:00,신흥동,0.0797567218542099
4,04-30 02:00,신흥동,0.08027242124080658
4,04-30 03:00,신흥동,0.08068951219320297
4,04-30 04:00,신흥동,0.08014599233865738
4,04-30 05:00,신흥동,0.07935632765293121
4,04-30 06:00,신흥동,0.0783645436167717
4,04-30 07:00,신흥동,0.07696472108364105
4,04-30 08:00,신흥동,0.07578402757644653
4,04-30 09:00,신흥동,0.0745316669344902
4,04-30 10:00,신흥동,0.07325495034456253
4,04-30 11:00,신흥동,0.07259473949670792
4,04-30 12:00,신흥동,0.07202312350273132
4,04-30 13:00,신흥동,0.07225825637578964
4,04-30 14:00,신흥동,0.0729624554514885
4,04-30 15:00,신흥동,0.07358920574188232
4,04-30 16:00,신흥동,0.07508620619773865
4,04-30 17:00,신흥동,0.07661963999271393
4,04-30 18:00,신흥동,0.07905203849077225
4,04-30 19:00,신흥동,0.08139515668153763
4,04-30 20:00,신흥동,0.08364401757717133
4,04-30 21:00,신흥동,0.08650840818881989
4,04-30 22:00,신흥동,0.08890409767627716
4,04-30 23:00,신흥동,0.09069785475730896
4,05-03 00:00,신흥동,0.040854696184396744
4,05-03 01:00,신흥동,0.041615985333919525
4,05-03 02:00,신흥동,0.04213689640164375
4,05-03 03:00,신흥동,0.042776938527822495
4,05-03 04:00,신흥동,0.04346327483654022
4,05-03 05:00,신흥동,0.04402196407318115
4,05-03 06:00,신흥동,0.044523853808641434
4,05-03 07:00,신흥동,0.0452149398624897
4,05-03 08:00,신흥동,0.04568185284733772
4,05-03 09:00,신흥동,0.04600239545106888
4,05-03 10:00,신흥동,0.04639128968119621
4,05-03 11:00,신흥동,0.04608987644314766
4,05-03 12:00,신흥동,0.046037305146455765
4,05-03 13:00,신흥동,0.045959487557411194
4,05-03 14:00,신흥동,0.0457981713116169
4,05-03 15:00,신흥동,0.04628869146108627
4,05-03 16:00,신흥동,0.047037649899721146
4,05-03 17:00,신흥동,0.04821338132023811
4,05-03 18:00,신흥동,0.049752309918403625
4,05-03 19:00,신흥동,0.05182168260216713
4,05-03 20:00,신흥동,0.05442877113819122
4,05-03 21:00,신흥동,0.057030729949474335
4,05-03 22:00,신흥동,0.059574589133262634
4,05-03 23:00,신흥동,0.06176606938242912
4,05-04 00:00,신흥동,0.06425159424543381
4,05-04 01:00,신흥동,0.06664197146892548
4,05-04 02:00,신흥동,0.06855181604623795
4,05-04 03:00,신흥동,0.07057847827672958
4,05-04 04:00,신흥동,0.07202152907848358
4,05-04 05:00,신흥동,0.07358316332101822
4,05-04 06:00,신흥동,0.0748196467757225
4,05-04 07:00,신흥동,0.07616434246301651
4,05-04 08:00,신흥동,0.077285036444664
4,05-04 09:00,신흥동,0.07814928144216537
4,05-04 10:00,신흥동,0.07863043248653412
4,05-04 11:00,신흥동,0.0788339227437973
4,05-04 12:00,신흥동,0.07929674535989761
4,05-04 13:00,신흥동,0.07965502887964249
4,05-04 14:00,신흥동,0.0800996646285057
4,05-04 15:00,신흥동,0.08108721673488617
4,05-04 16:00,신흥동,0.08211174607276917
4,05-04 17:00,신흥동,0.08388464152812958
4,05-04 18:00,신흥동,0.08575934916734695
4,05-04 19:00,신흥동,0.08823135495185852
4,05-04 20:00,신흥동,0.09054991602897644
4,05-04 21:00,신흥동,0.09345660358667374
4,05-04 22:00,신흥동,0.0958130806684494
4,05-04 23:00,신흥동,0.0979950949549675
4,05-05 00:00,신흥동,0.10023432224988937
4,05-05 01:00,신흥동,0.10164079815149307
4,05-05 02:00,신흥동,0.10256865620613098
4,05-05 03:00,신흥동,0.10375971347093582
4,05-05 04:00,신흥동,0.10470476746559143
4,05-05 05:00,신흥동,0.10507513582706451
4,05-05 06:00,신흥동,0.10529737174510956
4,05-05 07:00,신흥동,0.10543635487556458
4,05-05 08:00,신흥동,0.10525025427341461
4,05-05 09:00,신흥동,0.10479217767715454
4,05-05 10:00,신흥동,0.10360454022884369
4,05-05 11:00,신흥동,0.10248073935508728
4,05-05 12:00,신흥동,0.10123665630817413
4,05-05 13:00,신흥동,0.10041400045156479
4,05-05 14:00,신흥동,0.09958639740943909
4,05-05 15:00,신흥동,0.0987001582980156
4,05-05 16:00,신흥동,0.0986059308052063
4,05-05 17:00,신흥동,0.09843452274799347
4,05-05 18:00,신흥동,0.09894227236509323
4,05-05 19:00,신흥동,0.09937858581542969
4,05-05 20:00,신흥동,0.10024837404489517
4,05-05 21:00,신흥동,0.10138815641403198
4,05-05 22:00,신흥동,0.10260585695505142
4,05-05 23:00,신흥동,0.10327070951461792
4,05-08 00:00,신흥동,0.08321405202150345
4,05-08 01:00,신흥동,0.08355076611042023
4,05-08 02:00,신흥동,0.08358154445886612
4,05-08 03:00,신흥동,0.08329751342535019
4,05-08 04:00,신흥동,0.0823652371764183
4,05-08 05:00,신흥동,0.08064256608486176
4,05-08 06:00,신흥동,0.07808926701545715
4,05-08 07:00,신흥동,0.0752667784690857
4,05-08 08:00,신흥동,0.07236166298389435
4,05-08 09:00,신흥동,0.0697096735239029
4,05-08 10:00,신흥동,0.06735451519489288
4,05-08 11:00,신흥동,0.06528996676206589
4,05-08 12:00,신흥동,0.06405569612979889
4,05-08 13:00,신흥동,0.06327544152736664
4,05-08 14:00,신흥동,0.06320713460445404
4,05-08 15:00,신흥동,0.06412538141012192
4,05-08 16:00,신흥동,0.06533743441104889
4,05-08 17:00,신흥동,0.06689133495092392
4,05-08 18:00,신흥동,0.06858120113611221
4,05-08 19:00,신흥동,0.07064985483884811
4,05-08 20:00,신흥동,0.07330586761236191
4,05-08 21:00,신흥동,0.0760434940457344
4,05-08 22:00,신흥동,0.07855390012264252
4,05-08 23:00,신흥동,0.08092029392719269
4,05-09 00:00,신흥동,0.08309107273817062
4,05-09 01:00,신흥동,0.08538390696048737
4,05-09 02:00,신흥동,0.08680059015750885
4,05-09 03:00,신흥동,0.08759298920631409
4,05-09 04:00,신흥동,0.08715598285198212
4,05-09 05:00,신흥동,0.08612357079982758
4,05-09 06:00,신흥동,0.08451888710260391
4,05-09 07:00,신흥동,0.08251611888408661
4,05-09 08:00,신흥동,0.08063505589962006
4,05-09 09:00,신흥동,0.0784502923488617
4,05-09 10:00,신흥동,0.07686784118413925
4,05-09 11:00,신흥동,0.07558751106262207
4,05-09 12:00,신흥동,0.07516825944185257
4,05-09 13:00,신흥동,0.0755273625254631
4,05-09 14:00,신흥동,0.07661847025156021
4,05-09 15:00,신흥동,0.07825355231761932
4,05-09 16:00,신흥동,0.08005556464195251
4,05-09 17:00,신흥동,0.08276693522930145
4,05-09 18:00,신흥동,0.08527422696352005
4,05-09 19:00,신흥동,0.0882008969783783
4,05-09 20:00,신흥동,0.09133496880531311
4,05-09 21:00,신흥동,0.09483083337545395
4,05-09 22:00,신흥동,0.09788782894611359
4,05-09 23:00,신흥동,0.10086801648139954
4,05-10 00:00,신흥동,0.10359252244234085
4,05-10 01:00,신흥동,0.10545269399881363
4,05-10 02:00,신흥동,0.10662012547254562
4,05-10 03:00,신흥동,0.10767301172018051
4,05-10 04:00,신흥동,0.10748517513275146
4,05-10 05:00,신흥동,0.1064339429140091
4,05-10 06:00,신흥동,0.10472600907087326
4,05-10 07:00,신흥동,0.10286122560501099
4,05-10 08:00,신흥동,0.1004919558763504
4,05-10 09:00,신흥동,0.09830966591835022
4,05-10 10:00,신흥동,0.09603407979011536
4,05-10 11:00,신흥동,0.09432357549667358
4,05-10 12:00,신흥동,0.0934314876794815
4,05-10 13:00,신흥동,0.0930231586098671
4,05-10 14:00,신흥동,0.0930778831243515
4,05-10 15:00,신흥동,0.09363032877445221
4,05-10 16:00,신흥동,0.09471502155065536
4,05-10 17:00,신흥동,0.09575643390417099
4,05-10 18:00,신흥동,0.09748366475105286
4,05-10 19:00,신흥동,0.09922442585229874
4,05-10 20:00,신흥동,0.10110712796449661
4,05-10 21:00,신흥동,0.10290515422821045
4,05-10 22:00,신흥동,0.10521148145198822
4,05-10 23:00,신흥동,0.10691466182470322
4,05-13 00:00,신흥동,0.0794413685798645
4,05-13 01:00,신흥동,0.07922116667032242
4,05-13 02:00,신흥동,0.0790497288107872
4,05-13 03:00,신흥동,0.07883309572935104
4,05-13 04:00,신흥동,0.07809756696224213
4,05-13 05:00,신흥동,0.07697737216949463
4,05-13 06:00,신흥동,0.07542257755994797
4,05-13 07:00,신흥동,0.07367567718029022
4,05-13 08:00,신흥동,0.07162812352180481
4,05-13 09:00,신흥동,0.06957594305276871
4,05-13 10:00,신흥동,0.0675976350903511
4,05-13 11:00,신흥동,0.0656200423836708
4,05-13 12:00,신흥동,0.06429798156023026
4,05-13 13:00,신흥동,0.06358039379119873
4,05-13 14:00,신흥동,0.06336900591850281
4,05-13 15:00,신흥동,0.0641726553440094
4,05-13 16:00,신흥동,0.06531310081481934
4,05-13 17:00,신흥동,0.06688585132360458
4,05-13 18:00,신흥동,0.06853923946619034
4,05-13 19:00,신흥동,0.07041511684656143
4,05-13 20:00,신흥동,0.0722876712679863
4,05-13 21:00,신흥동,0.07409965991973877
4,05-13 22:00,신흥동,0.07570311427116394
4,05-13 23:00,신흥동,0.07682504504919052
4,05-14 00:00,신흥동,0.07793931663036346
4,05-14 01:00,신흥동,0.07919255644083023
4,05-14 02:00,신흥동,0.07985775917768478
4,05-14 03:00,신흥동,0.08023299276828766
4,05-14 04:00,신흥동,0.07994693517684937
4,05-14 05:00,신흥동,0.07923606783151627
4,05-14 06:00,신흥동,0.07818448543548584
4,05-14 07:00,신흥동,0.07678942382335663
4,05-14 08:00,신흥동,0.0754338800907135
4,05-14 09:00,신흥동,0.07366129755973816
4,05-14 10:00,신흥동,0.07213278114795685
4,05-14 11:00,신흥동,0.07094857096672058
4,05-14 12:00,신흥동,0.07017519325017929
4,05-14 13:00,신흥동,0.0702117532491684
4,05-14 14:00,신흥동,0.07077021151781082
4,05-14 15:00,신흥동,0.0723237618803978
4,05-14 16:00,신흥동,0.07390759140253067
4,05-14 17:00,신흥동,0.0759529322385788
4,05-14 18:00,신흥동,0.07799376547336578
4,05-14 19:00,신흥동,0.08026254922151566
4,05-14 20:00,신흥동,0.08246132731437683
4,05-14 21:00,신흥동,0.08481772989034653
4,05-14 22:00,신흥동,0.08671203255653381
4,05-14 23:00,신흥동,0.0884077250957489
4,05-15 00:00,신흥동,0.09000695496797562
4,05-15 01:00,신흥동,0.09089694172143936
4,05-15 02:00,신흥동,0.09155061841011047
4,05-15 03:00,신흥동,0.09214925020933151
4,05-15 04:00,신흥동,0.09214520454406738
4,05-15 05:00,신흥동,0.09164458513259888
4,05-15 06:00,신흥동,0.09057392925024033
4,05-15 07:00,신흥동,0.0894085019826889
4,05-15 08:00,신흥동,0.08775396645069122
4,05-15 09:00,신흥동,0.08613303303718567
4,05-15 10:00,신흥동,0.08444394916296005
4,05-15 11:00,신흥동,0.0829528272151947
4,05-15 12:00,신흥동,0.082095205783844
4,05-15 13:00,신흥동,0.08170073479413986
4,05-15 14:00,신흥동,0.08183411508798599
4,05-15 15:00,신흥동,0.08245827257633209
4,05-15 16:00,신흥동,0.08364968746900558
4,05-15 17:00,신흥동,0.08485828340053558
4,05-15 18:00,신흥동,0.0867188349366188
4,05-15 19:00,신흥동,0.0883166640996933
4,05-15 20:00,신흥동,0.08970476686954498
4,05-15 21:00,신흥동,0.09113072603940964
4,05-15 22:00,신흥동,0.09246157854795456
4,05-15 23:00,신흥동,0.09338340908288956
4,05-18 00:00,신흥동,0.061656929552555084
4,05-18 01:00,신흥동,0.06279285997152328
4,05-18 02:00,신흥동,0.06379348039627075
4,05-18 03:00,신흥동,0.06463352590799332
4,05-18 04:00,신흥동,0.0648779422044754
4,05-18 05:00,신흥동,0.06435083597898483
4,05-18 06:00,신흥동,0.0632619559764862
4,05-18 07:00,신흥동,0.06182205677032471
4,05-18 08:00,신흥동,0.06009310483932495
4,05-18 09:00,신흥동,0.05861431732773781
4,05-18 10:00,신흥동,0.05738198012113571
4,05-18 11:00,신흥동,0.0564260259270668
4,05-18 12:00,신흥동,0.056451067328453064
4,05-18 13:00,신흥동,0.05693412572145462
4,05-18 14:00,신흥동,0.058026812970638275
4,05-18 15:00,신흥동,0.06001284718513489
4,05-18 16:00,신흥동,0.062161289155483246
4,05-18 17:00,신흥동,0.06436984241008759
4,05-18 18:00,신흥동,0.06636916100978851
4,05-18 19:00,신흥동,0.06848063319921494
4,05-18 20:00,신흥동,0.0708259791135788
4,05-18 21:00,신흥동,0.07305631786584854
4,05-18 22:00,신흥동,0.07488149404525757
4,05-18 23:00,신흥동,0.07663824409246445
4,05-19 00:00,신흥동,0.07824297249317169
4,05-19 01:00,신흥동,0.08008603751659393
4,05-19 02:00,신흥동,0.08143171668052673
4,05-19 03:00,신흥동,0.08236125111579895
4,05-19 04:00,신흥동,0.08237909525632858
4,05-19 05:00,신흥동,0.08185084909200668
4,05-19 06:00,신흥동,0.08067634701728821
4,05-19 07:00,신흥동,0.0792192742228508
4,05-19 08:00,신흥동,0.07768675684928894
4,05-19 09:00,신흥동,0.07606852799654007
4,05-19 10:00,신흥동,0.07482768595218658
4,05-19 11:00,신흥동,0.07406329363584518
4,05-19 12:00,신흥동,0.07415270805358887
4,05-19 13:00,신흥동,0.07483386993408203
4,05-19 14:00,신흥동,0.07630383968353271
4,05-19 15:00,신흥동,0.07841482758522034
4,05-19 16:00,신흥동,0.08048415184020996
4,05-19 17:00,신흥동,0.08286312967538834
4,05-19 18:00,신흥동,0.08496816456317902
4,05-19 19:00,신흥동,0.08728455752134323
4,05-19 20:00,신흥동,0.08954865485429764
4,05-19 21:00,신흥동,0.09208041429519653
4,05-19 22:00,신흥동,0.0941912978887558
4,05-19 23:00,신흥동,0.09613656997680664
4,05-20 00:00,신흥동,0.09807606786489487
4,05-20 01:00,신흥동,0.09923779219388962
4,05-20 02:00,신흥동,0.10025015473365784
4,05-20 03:00,신흥동,0.10111796855926514
4,05-20 04:00,신흥동,0.10097526013851166
4,05-20 05:00,신흥동,0.10012998431921005
4,05-20 06:00,신흥동,0.09888407588005066
4,05-20 07:00,신흥동,0.09742193669080734
4,05-20 08:00,신흥동,0.0956093966960907
4,05-20 09:00,신흥동,0.09382080286741257
4,05-20 10:00,신흥동,0.0921061784029007
4,05-20 11:00,신흥동,0.09101114422082901
4,05-20 12:00,신흥동,0.0905860885977745
4,05-20 13:00,신흥동,0.09072370082139969
4,05-20 14:00,신흥동,0.09142384678125381
4,05-20 15:00,신흥동,0.0925908237695694
4,05-20 16:00,신흥동,0.09416511654853821
4,05-20 17:00,신흥동,0.09548327326774597
4,05-20 18:00,신흥동,0.09721675515174866
4,05-20 19:00,신흥동,0.09879523515701294
4,05-20 20:00,신흥동,0.10015462338924408
4,05-20 21:00,신흥동,0.10154405981302261
4,05-20 22:00,신흥동,0.10295434296131134
4,05-20 23:00,신흥동,0.10381793975830078
4,05-23 00:00,신흥동,0.05495887249708176
4,05-23 01:00,신흥동,0.056629739701747894
4,05-23 02:00,신흥동,0.05801716446876526
4,05-23 03:00,신흥동,0.05946993827819824
4,05-23 04:00,신흥동,0.06057831645011902
4,05-23 05:00,신흥동,0.060910072177648544
4,05-23 06:00,신흥동,0.06096596270799637
4,05-23 07:00,신흥동,0.06071276217699051
4,05-23 08:00,신흥동,0.05997893214225769
4,05-23 09:00,신흥동,0.05915452167391777
4,05-23 10:00,신흥동,0.05828504264354706
4,05-23 11:00,신흥동,0.057603128254413605
4,05-23 12:00,신흥동,0.05763436108827591
4,05-23 13:00,신흥동,0.05814366042613983
4,05-23 14:00,신흥동,0.05940964072942734
4,05-23 15:00,신흥동,0.06164378672838211
4,05-23 16:00,신흥동,0.06427600234746933
4,05-23 17:00,신흥동,0.06707507371902466
4,05-23 18:00,신흥동,0.06984720379114151
4,05-23 19:00,신흥동,0.07295922189950943
4,05-23 20:00,신흥동,0.07608945667743683
4,05-23 21:00,신흥동,0.07899672538042068
4,05-23 22:00,신흥동,0.08155237883329391
4,05-23 23:00,신흥동,0.08373948931694031
4,05-24 00:00,신흥동,0.08619983494281769
4,05-24 01:00,신흥동,0.08899020403623581
4,05-24 02:00,신흥동,0.09102901071310043
4,05-24 03:00,신흥동,0.09307491779327393
4,05-24 04:00,신흥동,0.09426485002040863
4,05-24 05:00,신흥동,0.09502433240413666
4,05-24 06:00,신흥동,0.09501869231462479
4,05-24 07:00,신흥동,0.09493602812290192
4,05-24 08:00,신흥동,0.09428180009126663
4,05-24 09:00,신흥동,0.09354250133037567
4,05-24 10:00,신흥동,0.09264086186885834
4,05-24 11:00,신흥동,0.09208423644304276
4,05-24 12:00,신흥동,0.09220080822706223
4,05-24 13:00,신흥동,0.09291433542966843
4,05-24 14:00,신흥동,0.09419214725494385
4,05-24 15:00,신흥동,0.09637270867824554
4,05-24 16:00,신흥동,0.0985512062907219
4,05-24 17:00,신흥동,0.10138721764087677
4,05-24 18:00,신흥동,0.10388337075710297
4,05-24 19:00,신흥동,0.10654798150062561
4,05-24 20:00,신흥동,0.1090133935213089
4,05-24 21:00,신흥동,0.11182330548763275
4,05-24 22:00,신흥동,0.11395879834890366
4,05-24 23:00,신흥동,0.11597555875778198
4,05-25 00:00,신흥동,0.11813943088054657
4,05-25 01:00,신흥동,0.11944910883903503
4,05-25 02:00,신흥동,0.12041842937469482
4,05-25 03:00,신흥동,0.12151259183883667
4,05-25 04:00,신흥동,0.12175337225198746
4,05-25 05:00,신흥동,0.12127114087343216
4,05-25 06:00,신흥동,0.120505191385746
4,05-25 07:00,신흥동,0.11922502517700195
4,05-25 08:00,신흥동,0.11765527725219727
4,05-25 09:00,신흥동,0.11566893756389618
4,05-25 10:00,신흥동,0.11345869302749634
4,05-25 11:00,신흥동,0.1117331013083458
4,05-25 12:00,신흥동,0.11038275063037872
4,05-25 13:00,신흥동,0.10994000732898712
4,05-25 14:00,신흥동,0.1100330650806427
4,05-25 15:00,신흥동,0.11069734394550323
4,05-25 16:00,신흥동,0.11210159957408905
4,05-25 17:00,신흥동,0.1133565753698349
4,05-25 18:00,신흥동,0.11491210758686066
4,05-25 19:00,신흥동,0.11620993912220001
4,05-25 20:00,신흥동,0.117334745824337
4,05-25 21:00,신흥동,0.11853109300136566
4,05-25 22:00,신흥동,0.12002955377101898
4,05-25 23:00,신흥동,0.12069760262966156
4,05-28 00:00,신흥동,0.052810486406087875
4,05-28 01:00,신흥동,0.05289304628968239
4,05-28 02:00,신흥동,0.05274859070777893
4,05-28 03:00,신흥동,0.052911970764398575
4,05-28 04:00,신흥동,0.05305212736129761
4,05-28 05:00,신흥동,0.05310295522212982
4,05-28 06:00,신흥동,0.052800603210926056
4,05-28 07:00,신흥동,0.052361927926540375
4,05-28 08:00,신흥동,0.05136008560657501
4,05-28 09:00,신흥동,0.05013410001993179
4,05-28 10:00,신흥동,0.04879617318511009
4,05-28 11:00,신흥동,0.04736701771616936
4,05-28 12:00,신흥동,0.04657305032014847
4,05-28 13:00,신흥동,0.046310730278491974
4,05-28 14:00,신흥동,0.04670698195695877
4,05-28 15:00,신흥동,0.04785136878490448
4,05-28 16:00,신흥동,0.049720436334609985
4,05-28 17:00,신흥동,0.05166754871606827
4,05-28 18:00,신흥동,0.05392767861485481
4,05-28 19:00,신흥동,0.05586317181587219
4,05-28 20:00,신흥동,0.05759146437048912
4,05-28 21:00,신흥동,0.058720819652080536
4,05-28 22:00,신흥동,0.059036582708358765
4,05-28 23:00,신흥동,0.05882362276315689
4,05-29 00:00,신흥동,0.05842675268650055
4,05-29 01:00,신흥동,0.058107249438762665
4,05-29 02:00,신흥동,0.057838864624500275
4,05-29 03:00,신흥동,0.057858340442180634
4,05-29 04:00,신흥동,0.057749807834625244
4,05-29 05:00,신흥동,0.05736967921257019
4,05-29 06:00,신흥동,0.05667361617088318
4,05-29 07:00,신흥동,0.05563173443078995
4,05-29 08:00,신흥동,0.05410529673099518
4,05-29 09:00,신흥동,0.05263650417327881
4,05-29 10:00,신흥동,0.05090663209557533
4,05-29 11:00,신흥동,0.049827057868242264
4,05-29 12:00,신흥동,0.04917636513710022
4,05-29 13:00,신흥동,0.049041472375392914
4,05-29 14:00,신흥동,0.04977913945913315
4,05-29 15:00,신흥동,0.05123583972454071
4,05-29 16:00,신흥동,0.05285901576280594
4,05-29 17:00,신흥동,0.05497384071350098
4,05-29 18:00,신흥동,0.057092152535915375
4,05-29 19:00,신흥동,0.05880386382341385
4,05-29 20:00,신흥동,0.06020812690258026
4,05-29 21:00,신흥동,0.06149695813655853
4,05-29 22:00,신흥동,0.06205466389656067
4,05-29 23:00,신흥동,0.06231141835451126
4,05-30 00:00,신흥동,0.062468305230140686
4,05-30 01:00,신흥동,0.06257501989603043
4,05-30 02:00,신흥동,0.06268199533224106
4,05-30 03:00,신흥동,0.06280125677585602
4,05-30 04:00,신흥동,0.06278632581233978
4,05-30 05:00,신흥동,0.06275568902492523
4,05-30 06:00,신흥동,0.06256432831287384
4,05-30 07:00,신흥동,0.06195233762264252
4,05-30 08:00,신흥동,0.06129583716392517
4,05-30 09:00,신흥동,0.060164567083120346
4,05-30 10:00,신흥동,0.05889267474412918
4,05-30 11:00,신흥동,0.058057788759469986
4,05-30 12:00,신흥동,0.057616930454969406
4,05-30 13:00,신흥동,0.05815324932336807
4,05-30 14:00,신흥동,0.05917103961110115
4,05-30 15:00,신흥동,0.060659296810626984
4,05-30 16:00,신흥동,0.06277938187122345
4,05-30 17:00,신흥동,0.06486444175243378
4,05-30 18:00,신흥동,0.06715856492519379
4,05-30 19:00,신흥동,0.06910639256238937
4,05-30 20:00,신흥동,0.07042071968317032
4,05-30 21:00,신흥동,0.07165127247571945
4,05-30 22:00,신흥동,0.07223919779062271
4,05-30 23:00,신흥동,0.07215005159378052
4,06-02 00:00,신흥동,0.0679485872387886
4,06-02 01:00,신흥동,0.0687655359506607
4,06-02 02:00,신흥동,0.06928126513957977
4,06-02 03:00,신흥동,0.06976420432329178
4,06-02 04:00,신흥동,0.06974514573812485
4,06-02 05:00,신흥동,0.06926130503416061
4,06-02 06:00,신흥동,0.06809226423501968
4,06-02 07:00,신흥동,0.06676387041807175
4,06-02 08:00,신흥동,0.06484135240316391
4,06-02 09:00,신흥동,0.0629592016339302
4,06-02 10:00,신흥동,0.06101909652352333
4,06-02 11:00,신흥동,0.05927411839365959
4,06-02 12:00,신흥동,0.05847044661641121
4,06-02 13:00,신흥동,0.05834120512008667
4,06-02 14:00,신흥동,0.05902166664600372
4,06-02 15:00,신흥동,0.060622766613960266
4,06-02 16:00,신흥동,0.06289917230606079
4,06-02 17:00,신흥동,0.06504330039024353
4,06-02 18:00,신흥동,0.06744527816772461
4,06-02 19:00,신흥동,0.06967855989933014
4,06-02 20:00,신흥동,0.07187885791063309
4,06-02 21:00,신흥동,0.07382988184690475
4,06-02 22:00,신흥동,0.07543454319238663
4,06-02 23:00,신흥동,0.07668819278478622
4,06-03 00:00,신흥동,0.07780508697032928
4,06-03 01:00,신흥동,0.07928768545389175
4,06-03 02:00,신흥동,0.0800986960530281
4,06-03 03:00,신흥동,0.08053579926490784
4,06-03 04:00,신흥동,0.08041224628686905
4,06-03 05:00,신흥동,0.07958313077688217
4,06-03 06:00,신흥동,0.07842253148555756
4,06-03 07:00,신흥동,0.07689494639635086
4,06-03 08:00,신흥동,0.07496948540210724
4,06-03 09:00,신흥동,0.07324781268835068
4,06-03 10:00,신흥동,0.07165790349245071
4,06-03 11:00,신흥동,0.07044667750597
4,06-03 12:00,신흥동,0.07002244144678116
4,06-03 13:00,신흥동,0.0702747255563736
4,06-03 14:00,신흥동,0.07115588337182999
4,06-03 15:00,신흥동,0.07277312874794006
4,06-03 16:00,신흥동,0.07464267313480377
4,06-03 17:00,신흥동,0.07709182053804398
4,06-03 18:00,신흥동,0.07934152334928513
4,06-03 19:00,신흥동,0.08133813738822937
4,06-03 20:00,신흥동,0.08328021317720413
4,06-03 21:00,신흥동,0.08537796884775162
4,06-03 22:00,신흥동,0.08687741309404373
4,06-03 23:00,신흥동,0.08823508024215698
4,06-04 00:00,신흥동,0.08951933681964874
4,06-04 01:00,신흥동,0.09034927189350128
4,06-04 02:00,신흥동,0.09089550375938416
4,06-04 03:00,신흥동,0.09109906852245331
4,06-04 04:00,신흥동,0.09080971777439117
4,06-04 05:00,신흥동,0.08984696120023727
4,06-04 06:00,신흥동,0.08859752118587494
4,06-04 07:00,신흥동,0.08690886199474335
4,06-04 08:00,신흥동,0.08516081422567368
4,06-04 09:00,신흥동,0.0831473097205162
4,06-04 10:00,신흥동,0.08092848211526871
4,06-04 11:00,신흥동,0.07944130897521973
4,06-04 12:00,신흥동,0.07843063026666641
4,06-04 13:00,신흥동,0.07823377102613449
4,06-04 14:00,신흥동,0.0786411240696907
4,06-04 15:00,신흥동,0.07998086512088776
4,06-04 16:00,신흥동,0.08156710118055344
4,06-04 17:00,신흥동,0.0833536759018898
4,06-04 18:00,신흥동,0.08534535020589828
4,06-04 19:00,신흥동,0.08696328848600388
4,06-04 20:00,신흥동,0.08825190365314484
4,06-04 21:00,신흥동,0.0894513800740242
4,06-04 22:00,신흥동,0.09077303111553192
4,06-04 23:00,신흥동,0.09154398739337921
4,06-07 00:00,신흥동,0.06430680304765701
4,06-07 01:00,신흥동,0.0643969476222992
4,06-07 02:00,신흥동,0.06476295739412308
4,06-07 03:00,신흥동,0.06569215655326843
4,06-07 04:00,신흥동,0.06641346961259842
4,06-07 05:00,신흥동,0.0668824315071106
4,06-07 06:00,신흥동,0.06713849306106567
4,06-07 07:00,신흥동,0.06695801019668579
4,06-07 08:00,신흥동,0.06619265675544739
4,06-07 09:00,신흥동,0.06451086699962616
4,06-07 10:00,신흥동,0.06270110607147217
4,06-07 11:00,신흥동,0.060798853635787964
4,06-07 12:00,신흥동,0.0596933476626873
4,06-07 13:00,신흥동,0.059243880212306976
4,06-07 14:00,신흥동,0.05992069095373154
4,06-07 15:00,신흥동,0.06182842701673508
4,06-07 16:00,신흥동,0.06431980431079865
4,06-07 17:00,신흥동,0.06710212677717209
4,06-07 18:00,신흥동,0.06996500492095947
4,06-07 19:00,신흥동,0.07264119386672974
4,06-07 20:00,신흥동,0.07493600249290466
4,06-07 21:00,신흥동,0.0763263925909996
4,06-07 22:00,신흥동,0.07718946039676666
4,06-07 23:00,신흥동,0.07714632153511047
4,06-08 00:00,신흥동,0.07729605585336685
4,06-08 01:00,신흥동,0.0774090364575386
4,06-08 02:00,신흥동,0.07776712626218796
4,06-08 03:00,신흥동,0.07832139730453491
4,06-08 04:00,신흥동,0.07901475578546524
4,06-08 05:00,신흥동,0.07898640632629395
4,06-08 06:00,신흥동,0.07864407449960709
4,06-08 07:00,신흥동,0.07778692245483398
4,06-08 08:00,신흥동,0.07632609456777573
4,06-08 09:00,신흥동,0.07487794756889343
4,06-08 10:00,신흥동,0.07270483672618866
4,06-08 11:00,신흥동,0.07112541049718857
4,06-08 12:00,신흥동,0.07013692706823349
4,06-08 13:00,신흥동,0.0697014108300209
4,06-08 14:00,신흥동,0.07040596008300781
4,06-08 15:00,신흥동,0.07224880903959274
4,06-08 16:00,신흥동,0.07442561537027359
4,06-08 17:00,신흥동,0.07705803960561752
4,06-08 18:00,신흥동,0.07928645610809326
4,06-08 19:00,신흥동,0.08161792904138565
4,06-08 20:00,신흥동,0.08315549045801163
